idEntraineur , FirstName , LastName , dob ,idCountry , idEntraineurPost
3151,Chadwick,Goodwin,1984-11-08,27,1
3152,Petra,Reichel,1981-01-04,7,4
3153,Donn,Williamson,1961-08-06,5,4
3154,Sheena,Beier,1955-12-20,9,4
3155,Carey,Halvorson,1984-11-11,59,4
3156,Ouida,Lehner,1969-09-09,58,3
3157,Trish,Abshire,1966-12-01,27,1
3158,Carey,Rice,1963-10-11,32,2
3159,Ed,Reichel,1968-09-29,28,1
3160,Kendall,Renner,1968-06-27,53,5
3161,Ezra,Hyatt,1974-03-22,49,1
3162,Ivey,Price,1966-12-10,23,3
3163,Maynard,Legros,1973-10-04,27,1
3164,Anya,Walter,1977-09-21,14,5
3165,Pierre,Tillman,1962-05-22,20,5
3166,Dwayne,Smitham,1969-11-17,72,2
3167,Amal,Feil,1958-11-01,52,3
3168,Jane,Kuhlman,1980-10-16,21,5
3169,Stanton,Barton,1959-10-29,27,1
3170,Kamilah,Ryan,1984-12-08,49,5
3171,Tommy,Keeling,1954-06-09,41,2
3172,Hollis,Schneider,1968-02-15,12,4
3173,Dorla,Kreiger,1957-03-10,43,4
3174,Ricky,Wunsch,1977-10-06,10,4
3175,Breanne,Harris,1982-01-01,27,1
3176,Hank,Lakin,1972-07-11,41,4
3177,Dorsey,Daugherty,1971-10-10,33,3
3178,Elisha,Stamm,1970-11-21,8,1
3179,Gus,Bahringer,1983-09-12,70,4
3180,Randell,Sporer,1983-09-12,7,4
3181,Nicholas,Kirlin,1954-10-08,27,1
3182,Abraham,Leannon,1976-07-15,48,3
3183,Peg,Reilly,1964-03-20,47,5
3184,Greg,Olson,1965-05-14,61,1
3185,Renato,Okuneva,1964-03-15,36,3
3186,Karl,Smitham,1981-03-23,25,4
3187,Herb,Hilpert,1970-03-24,27,1
3188,Alyson,Keebler,1970-07-31,52,2
3189,Hayden,Labadie,1971-02-22,57,3
3190,Hanna,Wintheiser,1983-07-13,27,2
3191,Scott,Runte,1970-06-05,70,4
3192,Abram,Glover,1981-07-10,71,4
3193,Cleta,Wyman,1982-01-10,27,1
3194,Fawn,O'Connell,1970-12-18,42,4
3195,Jeffery,Gibson,1970-12-20,9,3
3196,Rolando,Heathcote,1954-09-22,60,4
3197,Jenna,Botsford,1955-04-19,64,3
3198,Lawana,O'Hara,1974-12-20,42,1
3199,Gilbert,Towne,1973-02-11,27,1
3200,August,White,1959-06-16,67,2
3201,Shavonne,Crist,1961-07-29,2,5
3202,Aaron,Von,1958-08-14,66,3
3203,Tama,Stoltenberg,1966-02-05,55,3
3204,Bart,Hane,1967-06-12,44,1
3205,Ernie,Bogisich,1967-09-19,27,1
3206,Huey,Langworth,1959-02-03,2,5
3207,Annabell,Schroeder,1965-10-22,23,3
3208,Ronnie,Grady,1984-02-09,46,2
3209,Robt,Vandervort,1954-02-21,45,3
3210,Freddy,Lueilwitz,1955-10-09,55,5
3211,Frederic,Bahringer,1977-03-25,27,1
3212,Stanford,Kling,1959-03-06,55,2
3213,Quentin,Buckridge,1982-08-29,16,4
3214,Pierre,Reichel,1976-06-19,30,4
3215,Versie,Schmeler,1967-05-24,49,2
3216,Rebbecca,Schroeder,1972-02-23,39,2
3217,Rigoberto,Lakin,1980-12-20,27,1
3218,Serena,Raynor,1967-08-24,63,5
3219,Doris,Ebert,1966-10-27,63,2
3220,Yuk,Legros,1964-05-11,47,4
3221,Lachelle,Kuhlman,1977-08-18,34,5
3222,Irvin,Johns,1962-09-28,22,6
3223,Casey,Mayer,1961-05-06,27,1
3224,Sean,Kunze,1984-04-16,20,4
3225,Shawanda,Gottlieb,1983-12-13,10,4
3226,Christin,Lesch,1957-03-06,7,1
3227,Michiko,VonRueden,1970-06-21,32,3
3228,Marvin,Zulauf,1955-07-02,1,1
3229,Tyler,Hintz,1975-12-14,27,1
3230,Bryant,Wiza,1983-12-20,43,4
3231,Claudio,Ortiz,1960-11-07,56,2
3232,Brendon,Kerluke,1967-05-24,63,1
3233,Alonso,Orn,1968-11-16,39,5
3234,Phillip,Koch,1955-03-10,24,6
3235,Stanford,Schinner,1976-08-18,27,1
3236,Johnathon,Feest,1959-08-10,40,4
3237,Charise,Emmerich,1956-12-09,27,5
3238,Kenton,Mraz,1978-09-16,62,5
3239,Tequila,Hettinger,1975-02-20,18,4
3240,Brent,Pfannerstill,1955-10-23,44,6
3241,Maritza,Stehr,1971-12-11,28,1
3242,Vivian,Murphy,1973-06-09,38,6
3243,Britteny,Sawayn,1964-10-19,39,3
3244,Danika,Bauch,1971-03-11,5,2
3245,Adelia,Frami,1967-03-20,48,6
3246,Kraig,Prosacco,1972-01-24,9,2
3247,Shirl,Dickens,1978-03-05,28,1
3248,Lourdes,Wintheiser,1954-11-17,45,4
3249,Sharilyn,Hayes,1969-08-11,9,3
3250,Rose,Walker,1972-02-09,24,4
3251,Louise,Rice,1966-09-04,28,2
3252,Ivan,Hayes,1955-07-23,48,2
3253,Kelsey,Reynolds,1960-08-06,28,1
3254,Paz,Willms,1966-10-19,25,2
3255,Hobert,Schinner,1956-07-07,16,3
3256,Columbus,Johns,1973-08-20,25,3
3257,Peggy,Lockman,1976-12-24,31,3
3258,Christian,Hilll,1962-05-09,25,2
3259,Freeman,Durgan,1959-12-30,28,1
3260,Ed,Swift,1983-09-28,59,2
3261,Lauren,Auer,1978-09-30,68,5
3262,Beau,Cronin,1982-07-03,20,5
3263,Odis,Glover,1970-10-07,9,1
3264,Ernesto,Jast,1975-02-24,29,2
3265,Stefany,Hodkiewicz,1961-04-26,28,1
3266,Dewitt,Sipes,1964-06-26,3,4
3267,Rory,Beier,1968-11-23,38,4
3268,Lottie,Koelpin,1982-01-18,52,1
3269,Lyndon,Gerlach,1979-06-04,21,6
3270,Geneva,Schimmel,1958-04-05,13,4
3271,Tory,Witting,1975-02-14,28,1
3272,Jordon,Kunze,1971-09-15,14,2
3273,Rhonda,Wilkinson,1984-05-13,67,4
3274,Lorriane,Auer,1967-06-26,41,2
3275,Jerry,Kovacek,1965-11-03,34,1
3276,Gene,Boehm,1954-12-20,6,3
3277,Alejandro,Becker,1980-04-13,28,1
3278,Keshia,Lehner,1958-09-03,42,5
3279,Joshua,Reinger,1968-09-11,56,3
3280,Nida,Hermiston,1975-11-17,31,5
3281,Jessie,Lueilwitz,1961-03-05,3,4
3282,Tequila,Reynolds,1981-11-17,12,1
3283,Tammie,Blanda,1970-08-16,28,1
3284,Ahmad,Roberts,1970-12-31,71,1
3285,Brady,Dietrich,1967-07-12,6,2
3286,Charline,Bergstrom,1984-10-18,10,3
3287,Darnell,Bode,1966-12-17,42,6
3288,Perry,Marquardt,1976-02-12,72,3
3289,Francis,Ward,1963-11-09,28,1
3290,Keena,Ernser,1963-04-20,31,2
3291,Sharla,Kozey,1957-10-10,16,5
3292,Vilma,Swift,1961-08-25,14,5
3293,Norris,Hartmann,1957-03-22,56,2
3294,Otha,Turcotte,1962-12-01,66,5
3295,Patrick,Osinski,1967-10-06,28,1
3296,Ronnie,Kuhn,1964-12-06,10,1
3297,Roderick,Pfeffer,1965-08-06,4,4
3298,Lanita,Walsh,1970-01-11,12,1
3299,Tanner,Muller,1982-10-04,66,5
3300,Maribel,Sanford,1957-11-26,71,6
3301,Leif,Pfannerstill,1970-09-10,28,1
3302,Nancy,Hoeger,1964-07-09,15,3
3303,Omar,Ward,1955-08-17,67,3
3304,Dorathy,Jast,1967-05-20,37,5
3305,Dayle,Hettinger,1963-08-25,50,3
3306,Alise,Cummings,1968-01-09,35,6
3307,Christiane,Hauck,1973-08-12,28,1
3308,Darwin,Hermann,1976-07-22,1,1
3309,Zana,Schuster,1977-06-10,47,2
3310,Kia,McLaughlin,1964-01-14,46,3
3311,Janette,Mohr,1982-08-29,45,6
3312,Debi,Buckridge,1955-09-10,6,5
3313,Gracia,Schulist,1968-06-01,28,1
3314,Kemberly,Block,1957-01-14,28,5
3315,Shanna,Lesch,1963-05-17,21,5
3316,Kendrick,Barton,1978-11-07,25,1
3317,Lavera,Waters,1975-07-27,55,3
3318,Hai,McClure,1981-09-11,24,3
3319,Rocky,Gottlieb,1979-04-20,28,1
3320,Magaly,Lynch,1972-03-20,18,5
3321,Demetrius,Dare,1974-01-21,32,4
3322,Darrel,Brown,1961-03-03,9,2
3323,Jae,Bernier,1954-05-14,65,3
3324,Jonathan,Schiller,1973-06-26,24,5
3325,Harley,Pfannerstill,1963-11-03,28,1
3326,Nicky,Gleason,1962-05-23,31,2
3327,Tayna,Ankunding,1968-08-26,29,4
3328,Winston,Cole,1957-10-12,25,4
3329,Cathrine,Hoppe,1975-06-22,32,2
3330,Henry,Gutkowski,1955-07-17,22,5
3331,Ruthe,Cummings,1959-01-21,28,1
3332,Arletha,Olson,1975-11-06,38,3
3333,Eugene,Anderson,1973-09-13,38,4
3334,Gay,Parker,1983-08-13,6,3
3335,Darla,Bashirian,1961-09-11,25,4
3336,Alexander,Gusikowski,1983-04-14,2,5
3337,Dexter,Abbott,1965-10-30,28,1
3338,Celina,Morar,1963-01-17,44,3
3339,Ezequiel,Bosco,1961-01-17,11,2
3340,Shera,Stark,1981-07-25,45,3
3341,Lasandra,Emmerich,1971-07-07,10,5
3342,Yong,Spencer,1966-03-19,66,4
3343,Kristofer,Veum,1973-11-11,28,1
3344,Ward,Nitzsche,1956-03-15,10,3
3345,Dale,Doyle,1958-01-15,72,3
3346,Jeannine,Tillman,1959-08-18,53,5
3347,Colby,Moore,1968-02-20,16,3
3348,Sung,Ratke,1970-01-30,1,3
3349,Norberto,Dooley,1981-01-23,28,1
3350,Berniece,Graham,1974-07-21,31,3
3351,Jamie,Emmerich,1967-08-10,14,3
3352,Arron,Pagac,1964-10-08,19,2
3353,Vannesa,Harvey,1956-12-08,41,3
3354,Lee,Gottlieb,1962-09-17,1,2
3355,Herbert,Brekke,1963-12-02,28,1
3356,Cammie,Waelchi,1960-08-25,11,6
3357,Brad,Hermiston,1983-03-10,14,5
3358,Raul,Mayer,1967-12-22,8,3
3359,David,Quitzon,1978-02-15,63,3
3360,Jazmine,Konopelski,1957-04-24,50,3
3361,Pearlie,Cruickshank,1954-06-14,29,1
3362,Romeo,Stark,1979-10-20,70,2
3363,Bart,Grant,1975-01-05,6,3
3364,Lloyd,Jones,1972-10-04,4,3
3365,Deshawn,Mohr,1960-10-26,30,3
3366,Vincent,Price,1980-08-01,51,3
3367,Gerardo,Mayert,1978-03-01,29,1
3368,Alethia,Huels,1958-08-23,40,6
3369,Inocencia,Nicolas,1970-11-06,18,6
3370,Grace,Anderson,1976-12-02,68,5
3371,Kyle,Fisher,1970-04-26,23,3
3372,Yong,Breitenberg,1975-12-31,20,5
3373,Tommy,Weissnat,1977-09-08,29,1
3374,Kristofer,Buckridge,1966-02-11,13,5
3375,Nikole,Romaguera,1957-10-12,47,4
3376,Darrel,Hansen,1957-02-04,20,3
3377,Alfred,Davis,1958-12-29,4,5
3378,Charlott,Upton,1960-03-15,65,3
3379,Alphonso,Lynch,1958-10-13,29,1
3380,Dorian,Crona,1969-06-15,64,6
3381,Devin,Tremblay,1966-10-16,29,2
3382,Leland,McDermott,1965-05-19,59,3
3383,Noble,Gutmann,1960-05-09,28,4
3384,Carletta,Berge,1971-01-06,24,4
3385,Dagmar,Keeling,1984-07-17,29,1
3386,Ollie,Prohaska,1968-07-19,45,3
3387,Alva,Mante,1957-01-17,6,1
3388,Michal,Grimes,1981-07-06,40,4
3389,Hal,Waelchi,1971-10-09,33,4
3390,Mohammed,Zulauf,1978-04-09,10,3
3391,Lilla,Block,1960-05-04,29,1
3392,Jared,Kiehn,1956-03-03,28,1
3393,Laine,Huels,1973-11-28,31,3
3394,Jeffery,Lehner,1967-09-23,2,5
3395,Simona,Cremin,1983-07-09,43,2
3396,Lindsay,Harris,1974-01-25,16,6
3397,Vena,Bauch,1960-08-22,29,1
3398,Rosanne,Collier,1975-02-28,50,1
3399,Claribel,Spencer,1973-02-10,22,5
3400,Christa,Kuhlman,1965-07-29,52,4
3401,Gina,Heaney,1972-04-18,55,4
3402,Hwa,Kemmer,1974-04-22,42,4
3403,Florentino,Spinka,1984-05-08,29,1
3404,Caitlin,Daniel,1978-06-21,20,5
3405,Marva,Gaylord,1971-07-17,31,5
3406,Dudley,Corwin,1979-11-14,7,5
3407,Nick,Nitzsche,1978-08-04,36,3
3408,Granville,Feest,1976-04-06,55,3
3409,Beaulah,Trantow,1968-02-05,29,1
3410,Kelley,Kunde,1982-03-16,6,4
3411,Dora,Moen,1958-12-19,11,6
3412,Aleisha,Mann,1983-11-27,59,5
3413,Lacy,Runolfsson,1974-02-16,45,3
3414,Kathline,Balistreri,1976-07-08,7,3
3415,Gabriel,Fay,1958-05-04,29,1
3416,Noel,Lubowitz,1962-03-28,33,4
3417,Darrick,Murazik,1964-11-15,62,1
3418,Orville,Konopelski,1974-01-24,59,1
3419,Colin,Kunze,1965-01-11,16,3
3420,Nickole,Simonis,1965-02-26,58,6
3421,Elbert,D'Amore,1980-08-10,29,1
3422,Alysa,MacGyver,1956-12-07,58,1
3423,Byron,Upton,1969-11-02,62,3
3424,Peggie,Brown,1967-11-15,13,4
3425,Velia,Jaskolski,1982-08-02,48,1
3426,Houston,Friesen,1975-03-26,45,4
3427,Freeman,Barton,1976-07-26,29,1
3428,Al,Simonis,1981-03-17,71,6
3429,Gerard,Kovacek,1955-06-14,55,3
3430,Francesca,Stiedemann,1967-09-08,49,6
3431,Jc,Wiza,1980-07-02,19,1
3432,Earnestine,Will,1955-11-26,52,4
3433,Marlon,Abbott,1973-07-06,29,1
3434,Dexter,Bruen,1972-10-19,3,2
3435,Gabriele,Powlowski,1982-08-25,16,2
3436,Lael,Littel,1956-06-24,32,3
3437,Nadine,Gutkowski,1978-08-01,47,3
3438,Brandi,Herman,1980-02-23,37,2
3439,Eliza,Cummings,1974-05-14,29,1
3440,Forrest,Gleason,1984-02-27,8,3
3441,Letitia,Ward,1965-12-09,42,2
3442,Elvia,Carroll,1956-08-02,57,2
3443,Dawna,Deckow,1974-11-16,24,4
3444,Jesse,Jacobson,1965-08-13,65,2
3445,Velvet,Mueller,1968-08-17,29,1
3446,Elene,Dibbert,1966-02-09,13,6
3447,Erik,West,1973-07-23,66,3
3448,Barbra,Rosenbaum,1955-02-25,69,2
3449,Magdalena,Dickens,1982-07-24,72,1
3450,Lorene,Schroeder,1965-03-22,13,3
3451,Gaylene,Prohaska,1955-02-28,29,1
3452,Stuart,Botsford,1974-03-12,18,3
3453,Hayley,Welch,1965-09-04,37,4
3454,Helena,Oberbrunner,1959-06-17,12,2
3455,Scott,Kshlerin,1982-12-31,58,5
3456,Isabel,Hermiston,1967-08-30,17,3
3457,Kellee,Hermiston,1959-10-19,29,1
3458,Francis,Bins,1972-04-24,65,5
3459,Abdul,Ullrich,1984-07-12,38,2
3460,Florencia,Nolan,1973-01-23,71,1
3461,Rochelle,Mills,1972-01-28,23,3
3462,Les,Towne,1957-05-05,69,4
3463,Dante,Cruickshank,1970-09-28,29,1
3464,Mason,Balistreri,1984-08-29,66,1
3465,Janna,Schaefer,1966-05-16,31,1
3466,Lanny,Lang,1977-09-04,12,5
3467,Naida,Wyman,1982-11-13,44,2
3468,Rosario,Pfeffer,1983-12-25,65,6
3469,Aleida,Treutel,1973-07-04,29,1
3470,Artie,Hegmann,1975-05-05,70,5
3471,Marhta,White,1971-05-15,52,1
3472,Marylee,Gutkowski,1960-03-31,11,5
3473,Shanta,Towne,1965-03-12,62,5
3474,Lenard,Hand,1973-01-06,21,5
3475,Quinton,Schmidt,1982-11-30,29,1
3476,Thuy,Waters,1962-01-30,33,4
3477,Alec,Daugherty,1971-07-11,34,2
3478,Cecil,Johnston,1983-12-18,25,6
3479,Ross,Goldner,1967-04-16,52,3
3480,Ramiro,Cummerata,1958-08-29,15,2
3481,Leandro,Boyer,1960-08-30,30,1
3482,Wilson,Shields,1978-01-21,64,6
3483,Trey,Buckridge,1962-08-02,38,3
3484,Ladawn,Gusikowski,1957-09-03,30,3
3485,Edith,Thompson,1964-05-04,30,6
3486,Sidney,Upton,1955-06-14,46,3
3487,Garfield,Bernier,1976-08-04,30,1
3488,Roxanne,Klein,1969-09-28,7,1
3489,Maurice,Jacobson,1965-11-23,36,2
3490,Deirdre,Pollich,1960-07-02,48,6
3491,Nancie,Rempel,1975-11-06,10,5
3492,Sommer,Cormier,1965-09-30,8,2
3493,Berenice,Abbott,1973-11-30,30,1
3494,Jimmy,Nienow,1976-03-20,30,6
3495,Lilla,Goodwin,1974-02-03,60,2
3496,Janae,Miller,1961-12-16,7,5
3497,Maryanna,Orn,1963-01-29,60,3
3498,Stephen,Kuhic,1981-12-05,60,3
3499,Roland,Glover,1959-11-23,30,1
3500,Spring,Schuppe,1984-09-18,62,4
3501,Gregorio,Medhurst,1981-06-13,31,2
3502,Margaret,Lang,1965-07-01,56,2
3503,Horace,Howell,1980-08-06,69,2
3504,Jena,Hirthe,1980-10-10,49,1
3505,Quinn,Lehner,1961-01-12,30,1
3506,Carri,Hoppe,1970-04-12,13,2
3507,Hermine,Bartell,1959-02-19,70,3
3508,Jona,Kris,1962-10-02,39,5
3509,Bert,Jacobs,1973-02-03,4,5
3510,Sharda,Bauch,1979-05-19,3,4
3511,Birdie,Torp,1976-03-22,30,1
3512,Shakita,Huels,1968-05-18,31,2
3513,Omer,Upton,1979-06-04,6,3
3514,Preston,Jakubowski,1964-06-14,53,4
3515,Sammie,Dare,1963-02-18,31,5
3516,Aldo,Hilpert,1956-01-21,6,5
3517,Chad,Wintheiser,1958-07-03,30,1
3518,Cassey,Spinka,1983-03-27,19,2
3519,Valarie,Rempel,1957-03-21,62,5
3520,Percy,Streich,1981-06-02,36,3
3521,Zofia,Hodkiewicz,1974-04-30,15,1
3522,Leanna,Bartell,1979-11-13,42,2
3523,Cruz,Gleason,1973-08-02,30,1
3524,Thelma,McDermott,1978-10-08,42,1
3525,Delmar,Bartell,1954-04-25,17,2
3526,Roman,Weber,1968-09-26,60,4
3527,Erich,Abshire,1978-06-18,35,5
3528,Lance,Brakus,1972-07-29,15,2
3529,Hee,Ritchie,1970-05-10,30,1
3530,Erwin,Brekke,1978-05-11,60,2
3531,Tanisha,Greenfelder,1955-05-22,45,5
3532,Jamar,Rice,1983-08-03,14,5
3533,Giselle,Kertzmann,1970-04-27,44,4
3534,Cleo,Considine,1960-01-27,51,3
3535,Donny,Hermiston,1970-01-02,30,1
3536,Cayla,Hansen,1969-09-08,68,2
3537,Katharina,Weimann,1981-12-22,28,5
3538,Samatha,Tillman,1975-04-03,36,2
3539,Mickey,Wolff,1980-11-06,69,6
3540,Gil,Weissnat,1981-03-31,68,1
3541,Blair,Gutmann,1966-09-12,30,1
3542,Sid,Homenick,1964-02-23,59,2
3543,Layla,Armstrong,1971-07-15,40,5
3544,Marty,Brown,1972-03-27,40,2
3545,Keva,Bahringer,1960-12-29,15,3
3546,Devin,Renner,1958-05-17,57,5
3547,Palma,McLaughlin,1965-09-20,30,1
3548,Alisia,White,1977-06-24,1,3
3549,Eusebio,Grant,1979-02-21,29,4
3550,Devon,Beahan,1960-09-23,68,4
3551,Fred,Bogan,1967-01-10,27,4
3552,Brittany,Turcotte,1980-03-08,10,6
3553,Robbie,Reinger,1980-08-20,30,1
3554,Laurene,Gislason,1954-04-27,54,2
3555,Katharine,Bayer,1982-08-06,59,4
3556,Irmgard,Toy,1964-12-16,56,2
3557,Nathaniel,Harvey,1965-03-14,38,1
3558,Cindy,Abernathy,1981-07-30,53,4
3559,Stefanie,Armstrong,1983-12-26,30,1
3560,Rupert,Raynor,1971-08-16,13,4
3561,Trudie,Collins,1961-02-08,64,5
3562,Beverlee,Beer,1983-12-04,12,6
3563,Fausto,Quitzon,1960-08-13,4,2
3564,Flo,Block,1962-11-07,19,1
3565,Gearldine,Larson,1979-03-19,30,1
3566,Michal,Harber,1968-01-06,55,4
3567,Mohamed,Torp,1968-09-29,9,4
3568,Myriam,Sauer,1983-04-22,68,4
3569,Beatriz,Steuber,1962-04-25,63,5
3570,Alberto,Daugherty,1973-02-06,23,2
3571,Anderson,Kozey,1972-09-26,30,1
3572,Matt,Huel,1981-08-19,69,4
3573,Barton,Marquardt,1962-07-25,31,2
3574,Tommy,Boyle,1979-09-09,11,2
3575,Errol,Daniel,1962-10-18,50,2
3576,Fumiko,Nikolaus,1967-05-19,53,4
3577,Seth,Mayert,1976-05-25,30,1
3578,Cameron,Hagenes,1954-09-15,46,3
3579,Morgan,Barrows,1971-12-19,49,2
3580,Cristin,Johns,1969-11-19,22,2
3581,Thomas,Dooley,1974-03-01,14,1
3582,Gilberto,Johnson,1981-12-21,18,2
3583,Hyman,Waters,1964-10-27,30,1
3584,Courtney,Hammes,1976-10-10,71,1
3585,Linh,Kozey,1954-12-23,56,5
3586,Hilario,Leuschke,1969-03-20,34,3
3587,Holley,Bergnaum,1983-10-13,23,2
3588,Leroy,Funk,1978-03-26,13,5
3589,Bertha,Marks,1981-02-28,30,1
3590,Gigi,Franecki,1970-08-24,9,1
3591,Patrice,Rau,1978-07-11,6,4
3592,Chuck,D'Amore,1972-01-28,61,6
3593,Lon,Barton,1974-01-26,9,5
3594,Hans,Tremblay,1974-11-24,32,3
3595,Jules,King,1972-01-24,30,1
3596,Shavon,Kulas,1957-03-04,10,5
3597,Lanita,Heidenreich,1975-08-05,32,4
3598,Chauncey,Lindgren,1965-03-29,63,3
3599,Isiah,Dare,1956-02-12,55,6
3600,Barbra,Rowe,1974-11-21,37,4
3601,Erinn,Macejkovic,1980-11-17,31,1
3602,Odilia,Bayer,1956-05-19,57,5
3603,Orval,Rogahn,1982-03-08,64,4
3604,Michale,Marquardt,1962-04-08,9,3
3605,Wally,Stamm,1982-05-01,41,4
3606,Trent,Russel,1973-02-08,71,5
3607,Antoine,Jacobson,1965-02-27,31,1
3608,Faith,Kozey,1973-03-16,53,2
3609,Cortez,Ryan,1961-11-17,6,2
3610,Aldo,Leannon,1965-11-23,4,4
3611,Sheri,Altenwerth,1969-11-12,32,6
3612,Arthur,Bergstrom,1979-09-21,42,2
3613,Denita,King,1976-10-04,31,1
3614,Freda,Johnston,1959-09-25,41,5
3615,Donnie,Sporer,1963-07-11,23,5
3616,Wiley,Ritchie,1982-03-05,9,6
3617,Jed,Monahan,1955-01-13,68,3
3618,Tish,Bogisich,1975-12-28,60,4
3619,Arlyne,Howe,1973-12-08,31,1
3620,Eugene,Price,1968-03-08,5,3
3621,Felton,Bernhard,1974-05-24,10,2
3622,Suzette,Dibbert,1956-05-28,66,2
3623,Dallas,Beatty,1971-11-24,70,2
3624,Salvatore,Blanda,1978-11-09,30,2
3625,Drucilla,Corwin,1972-10-16,31,1
3626,Tillie,Wiegand,1967-09-08,32,3
3627,Chris,Klocko,1979-12-04,4,4
3628,Alisia,Parker,1976-11-20,58,2
3629,Rheba,Wehner,1958-05-02,33,5
3630,Vena,Kulas,1983-02-15,40,3
3631,Chong,Hilll,1970-02-28,31,1
3632,Effie,Schroeder,1960-05-09,32,5
3633,Geralyn,Schoen,1982-04-08,70,4
3634,Man,Hudson,1975-10-28,58,3
3635,Donnell,Davis,1957-03-12,29,4
3636,Kandi,Boyle,1972-08-19,44,2
3637,Rosario,O'Connell,1964-11-08,31,1
3638,Florene,Walsh,1981-04-21,15,2
3639,Seema,Schuppe,1971-08-11,16,2
3640,Janita,Feil,1981-01-03,26,4
3641,Fritz,Zboncak,1954-03-08,4,5
3642,Ellyn,Ritchie,1958-09-03,34,5
3643,Chan,Treutel,1965-09-09,31,1
3644,Emanuel,Connelly,1954-10-15,3,2
3645,Kenneth,Skiles,1980-03-03,4,5
3646,Sharon,Johnston,1979-06-19,64,5
3647,Nora,Kiehn,1980-07-16,5,1
3648,Luana,Bartoletti,1971-12-13,21,2
3649,Macie,Hoeger,1979-02-23,31,1
3650,Stacy,Hilpert,1955-01-10,27,6
3651,Nelson,Pacocha,1965-04-01,38,4
3652,Albert,Schoen,1979-07-13,29,5
3653,Monte,Ullrich,1975-09-22,55,2
3654,Jerrod,Russel,1984-10-16,60,4
3655,Fatimah,Rodriguez,1972-11-17,31,1
3656,Fredricka,Miller,1971-12-31,39,2
3657,Sirena,Brekke,1973-08-12,38,1
3658,Hoyt,Jones,1960-04-12,17,5
3659,Harold,Abernathy,1981-11-01,66,2
3660,Jenna,Deckow,1969-11-13,33,2
3661,Racheal,Parker,1975-01-08,31,1
3662,Bobbye,Heaney,1958-03-22,15,3
3663,Delana,Corkery,1956-06-27,59,4
3664,Jacqui,Toy,1969-03-14,56,1
3665,George,Purdy,1976-01-19,53,3
3666,Filiberto,Considine,1967-10-03,59,4
3667,Donn,Roberts,1978-10-06,31,1
3668,Kip,Morissette,1984-01-24,58,4
3669,Brendan,Mann,1982-02-11,38,5
3670,Johnie,Schaden,1966-01-14,18,3
3671,Lieselotte,Prosacco,1960-09-21,7,2
3672,Joycelyn,Batz,1961-08-03,26,2
3673,Leesa,Rohan,1955-05-02,31,1
3674,Teresia,Schulist,1973-01-17,50,2
3675,Andrea,Aufderhar,1955-05-30,55,3
3676,Billye,Reichert,1954-10-09,19,5
3677,Dewitt,Wyman,1954-12-25,72,4
3678,Bertram,Bashirian,1978-12-21,7,4
3679,Gerald,Crooks,1978-01-28,31,1
3680,Wilson,Langworth,1972-01-29,7,5
3681,Daphne,Kassulke,1980-04-27,71,2
3682,Suzann,Mayert,1977-12-23,10,4
3683,Fiona,Connelly,1966-06-09,40,2
3684,Tommy,Bins,1982-06-29,18,5
3685,Osvaldo,Bechtelar,1981-06-25,31,1
3686,Ileen,Pfeffer,1974-11-08,61,2
3687,Lewis,Legros,1967-03-29,67,1
3688,Rodney,Hahn,1964-03-30,10,5
3689,Jo,Krajcik,1957-08-20,22,3
3690,Jessi,Bergstrom,1961-10-07,52,4
3691,Francisco,Boyer,1961-09-01,31,1
3692,Annie,Russel,1982-10-02,29,5
3693,Albertine,Orn,1980-12-16,67,2
3694,Jonathon,Cummings,1980-06-24,72,5
3695,Vincenzo,Denesik,1974-07-16,15,5
3696,Nathaniel,Fisher,1975-11-29,44,2
3697,Mike,Walsh,1969-07-09,31,1
3698,Jen,Russel,1969-07-27,47,3
3699,Adelia,McKenzie,1964-06-05,25,1
3700,Bruce,Strosin,1983-04-07,48,5
3701,Krysta,Schoen,1954-03-10,16,1
3702,Sung,Nolan,1968-05-08,64,5
3703,Joe,Ortiz,1975-06-11,31,1
3704,Valentin,Barton,1962-09-21,55,5
3705,Lila,O'Reilly,1968-09-12,48,4
3706,Lynna,Kuhlman,1979-02-16,48,2
3707,Denny,Stehr,1975-09-09,57,5
3708,Chi,Spencer,1954-09-17,41,5
3709,Chrissy,MacGyver,1966-09-18,31,1
3710,Robert,Schmitt,1959-09-19,48,2
3711,Donald,Cummings,1976-08-30,24,4
3712,Pearline,Kshlerin,1974-10-13,66,3
3713,Delphine,McDermott,1972-04-02,9,2
3714,Kattie,Kautzer,1962-02-18,49,3
3715,Charline,Lind,1960-03-14,31,1
3716,Toni,Jakubowski,1984-08-24,40,4
3717,Cortney,Gerlach,1978-07-06,3,3
3718,Vernell,Kemmer,1970-02-12,29,6
3719,Carmina,Corkery,1977-06-13,27,4
3720,Trent,Lynch,1960-04-18,55,6
3721,Dong,Hammes,1960-06-19,32,1
3722,Carmelita,Heaney,1968-03-21,39,2
3723,Dyan,Yost,1958-06-03,48,4
3724,Lucius,Fahey,1971-06-17,4,5
3725,Setsuko,Weissnat,1973-04-04,52,1
3726,Pablo,Schmitt,1975-05-16,20,3
3727,Hubert,Robel,1976-01-21,32,1
3728,Lincoln,Koss,1956-01-26,14,4
3729,Jamie,Harber,1959-06-17,53,2
3730,Denis,Durgan,1977-04-05,71,6
3731,Omar,Cassin,1974-01-20,26,5
3732,Franklin,Kassulke,1976-01-31,54,5
